debugvuCu2:debugKTUow,initialized,0,,1652841373550
debugvuCu2:debugKTUow,window_resize,0,"[1366, 688]",1652841373550
debugvuCu2:debugKTUow,focus,4884,off,1652841378434
debugvuCu2:debugKTUow,window_resize,192,"[1366, 438]",1652841378626
debugvuCu2:debugKTUow,window_resize,10455,"[1366, 688]",1652841389081
debugvuCu2:debugKTUow,focus,1180,on,1652841390261
debugvuCu2:debugKTUow,focus,3150,off,1652841393411
debugvuCu2:debugKTUow,focus,18266,on,1652841411677
debugvuCu2:debugKTUow,focus,9010,off,1652841420687
debugvuCu2:debugKTUow,focus,5258,on,1652841425945
debugvuCu2:debugKTUow,focus,12244,off,1652841438189
debugvuCu2:debugKTUow,focus,119885,on,1652841558074
debugvuCu2:debugKTUow,focus,50906,off,1652841608980
debugvuCu2:debugKTUow,focus,12792,on,1652841621772
debugvuCu2:debugKTUow,focus,102402,off,1652841724174
debugvuCu2:debugKTUow,focus,2929,on,1652841727103
debugvuCu2:debugKTUow,focus,38121,off,1652841765224
debugvuCu2:debugKTUow,focus,66224,on,1652841831448
debugvuCu2:debugKTUow,focus,14785,off,1652841846233
debugvuCu2:debugKTUow,focus,159565,on,1652842005798
debugvuCu2:debugKTUow,focus,25455,off,1652842031253
debugvuCu2:debugKTUow,focus,51227,on,1652842082480
debugvuCu2:debugKTUow,focus,22654,off,1652842105134
debugvuCu2:debugKTUow,focus,11673,on,1652842116807
debugvuCu2:debugKTUow,focus,71346,off,1652842188153
debugvuCu2:debugKTUow,focus,61403,on,1652842249556
debugvuCu2:debugKTUow,focus,38928,off,1652842288484
debugvuCu2:debugKTUow,focus,11626,on,1652842300110
debugvuCu2:debugKTUow,focus,25500,off,1652842325610
debugvuCu2:debugKTUow,focus,22821,on,1652842348431
debugvuCu2:debugKTUow,focus,6028,off,1652842354459
debugvuCu2:debugKTUow,focus,24002,on,1652842378461
debugvuCu2:debugKTUow,focus,28347,off,1652842406808
debugvuCu2:debugKTUow,focus,32515,on,1652842439323
debugvuCu2:debugKTUow,focus,106382,off,1652842545705
debugvuCu2:debugKTUow,focus,5728,on,1652842551433
debugvuCu2:debugKTUow,focus,13879,off,1652842565312
debugvuCu2:debugKTUow,focus,62784,on,1652842628096
debugvuCu2:debugKTUow,focus,33734,off,1652842661830
