debugEmfW2:debug3YwYi,initialized,0,,1711991055866
debugEmfW2:debug3YwYi,window_resize,0,"[1024, 767]",1711991055866
debugEmfW2:debug3YwYi,window_resize,5626,"[2560, 976]",1711991061492
debugEmfW2:debug3YwYi,focus,12242,off,1711991073734
debugEmfW2:debug3YwYi,window_resize,670,"[1024, 767]",1711991074404
debugEmfW2:debug3YwYi,window_resize,402,"[1920, 976]",1711991074806
debugEmfW2:debug3YwYi,window_resize,5614,"[1024, 767]",1711991080420
debugEmfW2:debug3YwYi,window_resize,436,"[2560, 976]",1711991080856
debugEmfW2:debug3YwYi,focus,1078,on,1711991081934
debugEmfW2:debug3YwYi,focus,929940,off,1711992011874
debugEmfW2:debug3YwYi,focus,8764,on,1711992020638
debugbqxLk:debugFqAPX,initialized,0,,1701963985709
debugbqxLk:debugFqAPX,window_resize,0,"[1024, 767]",1701963985709
debugbqxLk:debugFqAPX,window_resize,16877,"[1920, 1020]",1701964002586
debug1NrJx:debughTNWL,initialized,0,,1701961205571
debug1NrJx:debughTNWL,window_resize,0,"[1024, 768]",1701961205571
debug1NrJx:debughTNWL,window_resize,20471,"[1920, 978]",1701961226042
debug1NrJx:debughTNWL,focus,9507,off,1701961235549
debug1NrJx:debughTNWL,focus,5573,on,1701961241122
debug2EcpU:debugsA7DU,initialized,0,,1701964038191
debug2EcpU:debugsA7DU,window_resize,0,"[1024, 767]",1701964038191
debug2EcpU:debugsA7DU,focus,496208,off,1701964534399
debug2EcpU:debugsA7DU,focus,8588,on,1701964542987
debugIrQkz:debugDx9NN,initialized,0,,1702748918030
debugIrQkz:debugDx9NN,window_resize,0,"[1440, 779]",1702748918030
debugIrQkz:debugDx9NN,focus,18700,off,1702748936730
debugIrQkz:debugDx9NN,focus,2577,on,1702748939307
debugho57q:debugJjssZ,initialized,0,,1698251250896
debugho57q:debugJjssZ,window_resize,0,"[1024, 768]",1698251250896
debugho57q:debugJjssZ,focus,133,on,1698251251029
debugho57q:debugJjssZ,window_resize,17918,"[1440, 806]",1698251268947
debugs0lOJ:debugcN1EY,initialized,0,,1712070231369
debugs0lOJ:debugcN1EY,window_resize,0,"[1024, 694]",1712070231369
debugs0lOJ:debugcN1EY,focus,42272,off,1712070273641
