0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,TR_offset
0.4544740915298462,0.4227646589279175,0.39075157046318054,0.36037948727607727,0.34087827801704407,0.31686949729919434,0.29258301854133606,0.2804561257362366,0.26374268531799316,0.2540864646434784,0.2411392629146576,0.23337776958942413,0.22581587731838226,0.22164805233478546,0.21750572323799133,0.21195901930332184,0.21000313758850098,0.21755236387252808,0.223643958568573,0.22234907746315002,0.22655345499515533,0.22518447041511536,0.23523521423339844,0.2324838638305664,0.23113574087619781,0.22318488359451294,0.2102084755897522,0.2083706259727478,0.2033582627773285,0.2113325595855713,0.22095122933387756,0.23467259109020233,0.2409706562757492,0.2426007091999054,0.23815536499023438,0.23069661855697632,0.2200782597064972,0.20958185195922852,0.21650147438049316,0.2154223620891571,0.21745288372039795,0.20656536519527435,0.2026650607585907,0.20233547687530518,0.19910162687301636,0.20011353492736816,0.19577039778232574,0.19408361613750458,0.18377208709716797,0.17528605461120605,0.16502699255943298,0.1561071276664734,0.15378648042678833,0.15878106653690338,0.1748322695493698,0.18424063920974731,0.1922105997800827,0.20007149875164032,0.2096962332725525,0.21226513385772705,0.2061295062303543,0.1897221952676773,53
0.4227646589279175,0.4143367409706116,0.39268526434898376,0.3629009425640106,0.333587646484375,0.30639463663101196,0.28300192952156067,0.2712174654006958,0.2558455765247345,0.2461746335029602,0.23400872945785522,0.22766268253326416,0.22135160863399506,0.21767906844615936,0.21271055936813354,0.20761951804161072,0.20765547454357147,0.2176504284143448,0.22581025958061218,0.2271673083305359,0.2339346706867218,0.23337773978710175,0.2412770539522171,0.23495417833328247,0.23101994395256042,0.22355473041534424,0.2109501212835312,0.2095317244529724,0.20445133745670319,0.2120378613471985,0.22104886174201965,0.23255297541618347,0.23842886090278625,0.23932716250419617,0.2359209954738617,0.22816991806030273,0.21786119043827057,0.2081224024295807,0.21685680747032166,0.21796569228172302,0.22067001461982727,0.20949286222457886,0.20487242937088013,0.20463041961193085,0.19999822974205017,0.1985771358013153,0.1915326565504074,0.1895102858543396,0.18071088194847107,0.17463523149490356,0.16587424278259277,0.15696677565574646,0.15400531888008118,0.15893876552581787,0.17429935932159424,0.18275853991508484,0.18804356455802917,0.19543731212615967,0.20323407649993896,0.20591682195663452,0.200547993183136,0.18681600689888,60
0.39075157046318054,0.39268526434898376,0.39189809560775757,0.37199294567108154,0.3505493402481079,0.3213733732700348,0.2979108691215515,0.27798932790756226,0.2568851113319397,0.2425006926059723,0.2329525202512741,0.2305825650691986,0.22688370943069458,0.22172339260578156,0.21479490399360657,0.20893162488937378,0.20889121294021606,0.21870651841163635,0.22773677110671997,0.23027557134628296,0.23644278943538666,0.23273205757141113,0.23825140297412872,0.23132701218128204,0.22829899191856384,0.22175107896327972,0.2099055051803589,0.2090078592300415,0.20424681901931763,0.21254469454288483,0.22220057249069214,0.2348526120185852,0.24077735841274261,0.24066729843616486,0.23505300283432007,0.22570431232452393,0.21501192450523376,0.2046789526939392,0.21381080150604248,0.21667945384979248,0.22196440398693085,0.21229161322116852,0.20690587162971497,0.20607295632362366,0.20067104697227478,0.1989346146583557,0.19211651384830475,0.192453995347023,0.18577592074871063,0.18355274200439453,0.1774834245443344,0.17110112309455872,0.16665436327457428,0.16865196824073792,0.181106299161911,0.18834194540977478,0.19338195025920868,0.19959452748298645,0.20467594265937805,0.20603996515274048,0.20119687914848328,0.1909790188074112,67
0.36037948727607727,0.3629009425640106,0.37199294567108154,0.3794102370738983,0.3779725134372711,0.3553606867790222,0.32203409075737,0.2848581075668335,0.2512286305427551,0.22789248824119568,0.22169101238250732,0.22209538519382477,0.22076740860939026,0.21310964226722717,0.2060340940952301,0.2002798169851303,0.200683131814003,0.20932714641094208,0.2190706580877304,0.2247391790151596,0.2317020148038864,0.22918087244033813,0.23123294115066528,0.22554831206798553,0.22349584102630615,0.21749010682106018,0.20426467061042786,0.20086050033569336,0.1972987949848175,0.20797951519489288,0.2202073037624359,0.23388411104679108,0.2404177486896515,0.24102041125297546,0.23547029495239258,0.2255331426858902,0.21453872323036194,0.20541022717952728,0.21429972350597382,0.21940936148166656,0.22556573152542114,0.21910786628723145,0.21284109354019165,0.21135294437408447,0.2043258249759674,0.20017284154891968,0.19402343034744263,0.1959199607372284,0.19360555708408356,0.1946324110031128,0.19118189811706543,0.18776124715805054,0.18305784463882446,0.18322499096393585,0.19339407980442047,0.20092572271823883,0.20869386196136475,0.2150808423757553,0.21858733892440796,0.21747131645679474,0.2119770646095276,0.2015422135591507,73
0.34087827801704407,0.333587646484375,0.3505493402481079,0.3779725134372711,0.41184937953948975,0.4029454290866852,0.3679060935974121,0.30823418498039246,0.2575410008430481,0.2204892635345459,0.21557871997356415,0.218505859375,0.2196977287530899,0.2113250494003296,0.20471608638763428,0.19743026793003082,0.19398051500320435,0.19889819622039795,0.20816834270954132,0.2143978774547577,0.21864618360996246,0.21287547051906586,0.21628239750862122,0.212961807847023,0.21257081627845764,0.2009556144475937,0.18607197701931,0.18144553899765015,0.17929355800151825,0.1902039349079132,0.20352357625961304,0.22171831130981445,0.2306872308254242,0.22948749363422394,0.21911540627479553,0.20675353705883026,0.19783860445022583,0.18808597326278687,0.19485679268836975,0.19990341365337372,0.21039623022079468,0.2083488404750824,0.202387735247612,0.19806690514087677,0.19047830998897552,0.187242329120636,0.18467003107070923,0.1893179565668106,0.1885589063167572,0.19081762433052063,0.1880919188261032,0.18628747761249542,0.18004973232746124,0.17679795622825623,0.18451689183712006,0.19272518157958984,0.20521089434623718,0.21234750747680664,0.2169865369796753,0.2170829474925995,0.21391649544239044,0.20594534277915955,80
0.31686949729919434,0.30639463663101196,0.3213733732700348,0.3553606867790222,0.4029454290866852,0.4173451066017151,0.39719581604003906,0.3423091769218445,0.2828107178211212,0.23451565206050873,0.22211433947086334,0.22038748860359192,0.22013787925243378,0.21366265416145325,0.21128186583518982,0.20649926364421844,0.20248916745185852,0.20554174482822418,0.21151003241539001,0.21577315032482147,0.21687236428260803,0.2108657956123352,0.21471649408340454,0.21358925104141235,0.21453367173671722,0.20174038410186768,0.18550226092338562,0.17958258092403412,0.17799663543701172,0.18967929482460022,0.20305533707141876,0.22209852933883667,0.22780878841876984,0.22256869077682495,0.20644834637641907,0.19396048784255981,0.18566904962062836,0.17705440521240234,0.181983083486557,0.1878105103969574,0.19930250942707062,0.19998691976070404,0.19549560546875,0.1917935609817505,0.18385642766952515,0.179909348487854,0.1772553026676178,0.1826149821281433,0.18209964036941528,0.18403612077236176,0.18158484995365143,0.18047425150871277,0.17415779829025269,0.17003865540027618,0.17719970643520355,0.18775689601898193,0.20341257750988007,0.21148550510406494,0.21610219776630402,0.21604639291763306,0.21392866969108582,0.20745258033275604,87
0.29258301854133606,0.28300192952156067,0.2979108691215515,0.32203409075737,0.3679060935974121,0.39719581604003906,0.41083022952079773,0.38399407267570496,0.332088440656662,0.2761881947517395,0.24937552213668823,0.2394631952047348,0.23477160930633545,0.23064035177230835,0.23217055201530457,0.23107373714447021,0.2287360280752182,0.23082023859024048,0.23177054524421692,0.23019039630889893,0.22665488719940186,0.2191995531320572,0.22452521324157715,0.22449390590190887,0.22645442187786102,0.21427322924137115,0.19917502999305725,0.1936662495136261,0.1919429898262024,0.20314842462539673,0.21470576524734497,0.23080721497535706,0.2272815853357315,0.21453821659088135,0.19192877411842346,0.18077383935451508,0.1722840964794159,0.16275233030319214,0.16675451397895813,0.17393887042999268,0.18767479062080383,0.1889144629240036,0.1868315488100052,0.1841115951538086,0.17662513256072998,0.17216962575912476,0.1676233559846878,0.17202751338481903,0.16826599836349487,0.16886113584041595,0.16634100675582886,0.1651611626148224,0.1594303846359253,0.15567699074745178,0.16380172967910767,0.1752747744321823,0.19013139605522156,0.1969352662563324,0.20019873976707458,0.19976702332496643,0.198081374168396,0.19418448209762573,93
0.2804561257362366,0.2712174654006958,0.27798932790756226,0.2848581075668335,0.30823418498039246,0.3423091769218445,0.38399407267570496,0.407751202583313,0.38488203287124634,0.3424440622329712,0.3005126118659973,0.278059720993042,0.26519837975502014,0.26361244916915894,0.26869645714759827,0.27148503065109253,0.2735041081905365,0.2757582664489746,0.27162885665893555,0.2639138102531433,0.25959527492523193,0.2555588483810425,0.2601662576198578,0.26055824756622314,0.26315566897392273,0.259488582611084,0.24749282002449036,0.24131661653518677,0.2366131842136383,0.2472929209470749,0.25787773728370667,0.26794588565826416,0.2523847818374634,0.23377732932567596,0.2082943469285965,0.19971340894699097,0.1877366304397583,0.17824356257915497,0.18285000324249268,0.19314315915107727,0.20518368482589722,0.20465487241744995,0.20316627621650696,0.2034468948841095,0.1975891888141632,0.19365069270133972,0.18738633394241333,0.18899565935134888,0.18261612951755524,0.18145745992660522,0.17957472801208496,0.1770007610321045,0.17244313657283783,0.17102080583572388,0.1806248277425766,0.19268223643302917,0.20357097685337067,0.20925182104110718,0.2085658609867096,0.2039026916027069,0.19809874892234802,0.19218599796295166,100
0.26374268531799316,0.2558455765247345,0.2568851113319397,0.2512286305427551,0.2575410008430481,0.2828107178211212,0.332088440656662,0.38488203287124634,0.3994259238243103,0.38587385416030884,0.3483888804912567,0.32149070501327515,0.3036894202232361,0.30426955223083496,0.3064402639865875,0.3066701292991638,0.30645567178726196,0.3076503872871399,0.3036045730113983,0.2935050129890442,0.29226309061050415,0.28963029384613037,0.2959469258785248,0.2938772141933441,0.2937365174293518,0.29332852363586426,0.28620338439941406,0.28353574872016907,0.27758777141571045,0.28561753034591675,0.292819082736969,0.2960149943828583,0.2721366584300995,0.24922798573970795,0.22316411137580872,0.21485134959220886,0.2015327513217926,0.19098860025405884,0.1954006403684616,0.2063518613576889,0.21792376041412354,0.21648511290550232,0.21438585221767426,0.21505342423915863,0.21155954897403717,0.20986095070838928,0.2044132947921753,0.20213451981544495,0.19285741448402405,0.1892504245042801,0.1875460296869278,0.18359588086605072,0.1806192696094513,0.18268708884716034,0.19368848204612732,0.205535888671875,0.21349996328353882,0.22030073404312134,0.2183753252029419,0.20988276600837708,0.19923941791057587,0.18856476247310638,107
0.2540864646434784,0.2461746335029602,0.2425006926059723,0.22789248824119568,0.2204892635345459,0.23451565206050873,0.2761881947517395,0.3424440622329712,0.38587385416030884,0.4088563323020935,0.3861316442489624,0.3617877662181854,0.3410094976425171,0.3424404561519623,0.3400399684906006,0.33521294593811035,0.3303111791610718,0.3289995789527893,0.3269285261631012,0.31708627939224243,0.32148098945617676,0.3197944760322571,0.329048752784729,0.3254983723163605,0.32291269302368164,0.32573196291923523,0.32386088371276855,0.32704153656959534,0.3195052146911621,0.3233042359352112,0.3244004249572754,0.3218013048171997,0.2927663326263428,0.2681007385253906,0.24121610820293427,0.2317560613155365,0.2161717563867569,0.2057420313358307,0.2097102403640747,0.22195832431316376,0.23254522681236267,0.23148688673973083,0.22695152461528778,0.22678202390670776,0.2246571183204651,0.2271314263343811,0.22500675916671753,0.22128865122795105,0.21125760674476624,0.20662879943847656,0.20541714131832123,0.20036184787750244,0.1979161500930786,0.20236241817474365,0.2137148678302765,0.2258591651916504,0.23382148146629333,0.2432553619146347,0.2416122853755951,0.22998589277267456,0.2155609130859375,0.19891923666000366,113
