0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,TR_offset
0.37764057517051697,0.41026678681373596,0.4185182452201843,0.44328010082244873,0.4502769112586975,0.46682530641555786,0.47621670365333557,0.49236127734184265,0.5201942920684814,0.5422650575637817,0.5583969950675964,0.5358135104179382,0.5012210607528687,0.4671553373336792,0.4571526050567627,0.44590798020362854,0.44233739376068115,0.43825751543045044,0.4584636986255646,0.47819486260414124,0.49239668250083923,0.48770415782928467,0.48473677039146423,0.4727203845977783,0.46098795533180237,0.43743807077407837,0.4321271777153015,0.4386764168739319,0.44366878271102905,120
0.39081916213035583,0.42627137899398804,0.43683046102523804,0.46072763204574585,0.46390271186828613,0.46957021951675415,0.460051953792572,0.45602238178253174,0.4699751138687134,0.49469855427742004,0.5358135104179382,0.5498785972595215,0.5467289686203003,0.5167244672775269,0.49382075667381287,0.4660422205924988,0.45102113485336304,0.4400586783885956,0.45475661754608154,0.4783787727355957,0.4968336224555969,0.49642378091812134,0.4826582968235016,0.45947709679603577,0.43791788816452026,0.41233062744140625,0.407482385635376,0.41857409477233887,0.4330657422542572,127
0.4057098627090454,0.4392821192741394,0.44851407408714294,0.47056204080581665,0.47064876556396484,0.46835440397262573,0.44487452507019043,0.4251369833946228,0.42560964822769165,0.44413745403289795,0.5012210607528687,0.5467289686203003,0.5881000757217407,0.574873685836792,0.5475784540176392,0.498259037733078,0.4660329818725586,0.4424130916595459,0.4454649090766907,0.4679190516471863,0.48817870020866394,0.495723158121109,0.4769937992095947,0.44847267866134644,0.41857486963272095,0.39194655418395996,0.3866819441318512,0.3988857865333557,0.4191035032272339,133
0.4047093987464905,0.4373323917388916,0.44487807154655457,0.4636847972869873,0.4635303020477295,0.46473944187164307,0.44600316882133484,0.42671501636505127,0.42014074325561523,0.42985063791275024,0.4671553373336792,0.5167244672775269,0.574873685836792,0.6038980484008789,0.5958727598190308,0.5510469675064087,0.5030560493469238,0.4642332196235657,0.4500437080860138,0.4569016695022583,0.4691295623779297,0.4758915603160858,0.46930447220802307,0.45016011595726013,0.4277506470680237,0.40180104970932007,0.3935660123825073,0.3993713855743408,0.4125860631465912,140
0.38891375064849854,0.4218800663948059,0.42772507667541504,0.44750213623046875,0.44927698373794556,0.4590228497982025,0.44994500279426575,0.4379567503929138,0.43178069591522217,0.4363468289375305,0.4571526050567627,0.49382075667381287,0.5475784540176392,0.5958727598190308,0.6147549152374268,0.5891859531402588,0.5453923940658569,0.49853020906448364,0.4755634665489197,0.4680609107017517,0.4699100852012634,0.4692041575908661,0.4704744219779968,0.459158718585968,0.44485223293304443,0.42094630002975464,0.41156095266342163,0.4107699990272522,0.4137306213378906,147
0.3606773316860199,0.3989613652229309,0.4098254144191742,0.43044793605804443,0.4309977889060974,0.4418451189994812,0.4398709833621979,0.43588757514953613,0.43433600664138794,0.4388478100299835,0.44590798020362854,0.4660422205924988,0.498259037733078,0.5510469675064087,0.5891859531402588,0.5989360213279724,0.5724207758903503,0.5317081809043884,0.5019309520721436,0.48166078329086304,0.4686044156551361,0.4561491310596466,0.45985931158065796,0.45384645462036133,0.44709083437919617,0.4258457124233246,0.41551661491394043,0.4082563519477844,0.40120863914489746,153
0.3445133864879608,0.3864525556564331,0.39841848611831665,0.4203139543533325,0.4209454655647278,0.4335979223251343,0.4343249797821045,0.4331965446472168,0.43403980135917664,0.43864649534225464,0.44233739376068115,0.45102113485336304,0.4660329818725586,0.5030560493469238,0.5453923940658569,0.5724207758903503,0.574711263179779,0.5492246150970459,0.5286619663238525,0.5026528239250183,0.4813053607940674,0.45926618576049805,0.45856326818466187,0.45054101943969727,0.44529253244400024,0.4251246452331543,0.41752099990844727,0.40929895639419556,0.39902544021606445,160
0.3382661044597626,0.3825935125350952,0.3973231911659241,0.42059969902038574,0.42077600955963135,0.429404079914093,0.4275307059288025,0.42485180497169495,0.42693138122558594,0.4330025613307953,0.43825751543045044,0.4400586783885956,0.4424130916595459,0.4642332196235657,0.49853020906448364,0.5317081809043884,0.5492246150970459,0.5452932119369507,0.5365964770317078,0.5163822174072266,0.48887866735458374,0.4631582200527191,0.4557563066482544,0.44609636068344116,0.4395962059497833,0.4189714789390564,0.41167324781417847,0.4031692147254944,0.3939014971256256,167
0.3445779085159302,0.3894241154193878,0.403280645608902,0.4303501844406128,0.4344635307788849,0.4481343924999237,0.44469285011291504,0.4394075274467468,0.4406757652759552,0.4490649700164795,0.4584636986255646,0.45475661754608154,0.4454649090766907,0.4500437080860138,0.4755634665489197,0.5019309520721436,0.5286619663238525,0.5365964770317078,0.5509665012359619,0.5430647134780884,0.5230863690376282,0.49347028136253357,0.4805988669395447,0.4647623896598816,0.4550841748714447,0.4310007393360138,0.4241548478603363,0.4178122282028198,0.4110736846923828,173
0.35351383686065674,0.4005145728588104,0.4182899296283722,0.4509766101837158,0.4572238326072693,0.46783721446990967,0.4578293561935425,0.4467482268810272,0.4461737275123596,0.45736783742904663,0.47819486260414124,0.4783787727355957,0.4679190516471863,0.4569016695022583,0.4680609107017517,0.48166078329086304,0.5026528239250183,0.5163822174072266,0.5430647134780884,0.5597186088562012,0.553112268447876,0.5301815271377563,0.5038031339645386,0.47699427604675293,0.4562082588672638,0.42713284492492676,0.4182520806789398,0.41520774364471436,0.41601496934890747,180
0.35952794551849365,0.40671777725219727,0.42607972025871277,0.46318867802619934,0.47247788310050964,0.48563656210899353,0.47224515676498413,0.4572962820529938,0.45353883504867554,0.4653105139732361,0.49239668250083923,0.4968336224555969,0.48817870020866394,0.4691295623779297,0.4699100852012634,0.4686044156551361,0.4813053607940674,0.48887866735458374,0.5230863690376282,0.553112268447876,0.5719209909439087,0.5616054534912109,0.535892128944397,0.49615156650543213,0.4637344181537628,0.427402138710022,0.41609200835227966,0.4160580635070801,0.42184382677078247,187
0.3631611466407776,0.40909498929977417,0.4279312789440155,0.4684411287307739,0.4800053834915161,0.492847204208374,0.4767354726791382,0.45836877822875977,0.4510941505432129,0.4587126076221466,0.48770415782928467,0.49642378091812134,0.495723158121109,0.4758915603160858,0.4692041575908661,0.4561491310596466,0.45926618576049805,0.4631582200527191,0.49347028136253357,0.5301815271377563,0.5616054534912109,0.573658287525177,0.5540405511856079,0.5132871866226196,0.46915119886398315,0.4280763268470764,0.41313278675079346,0.41332143545150757,0.42282313108444214,193
0.35610413551330566,0.3959026336669922,0.4083913564682007,0.4457893967628479,0.4613548517227173,0.48495954275131226,0.4817972183227539,0.47247424721717834,0.4686323404312134,0.4716763496398926,0.48473677039146423,0.4826582968235016,0.4769937992095947,0.46930447220802307,0.4704744219779968,0.45985931158065796,0.45856326818466187,0.4557563066482544,0.4805988669395447,0.5038031339645386,0.535892128944397,0.5540405511856079,0.5680822134017944,0.5527794361114502,0.5263862609863281,0.48507165908813477,0.4636087119579315,0.4546475410461426,0.44938966631889343,200
0.3489047586917877,0.38045018911361694,0.3836249113082886,0.41433072090148926,0.43109285831451416,0.46126818656921387,0.47086772322654724,0.4709518253803253,0.4730280637741089,0.4726131558418274,0.4727203845977783,0.45947709679603577,0.44847267866134644,0.45016011595726013,0.459158718585968,0.45384645462036133,0.45054101943969727,0.44609636068344116,0.4647623896598816,0.47699427604675293,0.49615156650543213,0.5132871866226196,0.5527794361114502,0.5760330557823181,0.5788034200668335,0.5476924180984497,0.5216299295425415,0.5025884509086609,0.4815341830253601,207
0.33409130573272705,0.3601946234703064,0.35725468397140503,0.3796042203903198,0.3943026065826416,0.42851781845092773,0.4496769607067108,0.45987650752067566,0.46956565976142883,0.4705410599708557,0.46098795533180237,0.43791788816452026,0.41857486963272095,0.4277506470680237,0.44485223293304443,0.44709083437919617,0.44529253244400024,0.4395962059497833,0.4550841748714447,0.4562082588672638,0.4637344181537628,0.46915119886398315,0.5263862609863281,0.5788034200668335,0.6173266172409058,0.6009135246276855,0.5763649940490723,0.5477452874183655,0.5107818841934204,213
0.3241790533065796,0.34569311141967773,0.33736833930015564,0.3525925278663635,0.3632601499557495,0.395243763923645,0.4180605411529541,0.43116480112075806,0.4445115327835083,0.44720131158828735,0.43743807077407837,0.41233062744140625,0.39194655418395996,0.40180104970932007,0.42094630002975464,0.4258457124233246,0.4251246452331543,0.4189714789390564,0.4310007393360138,0.42713284492492676,0.427402138710022,0.4280763268470764,0.48507165908813477,0.5476924180984497,0.6009135246276855,0.6009085178375244,0.5847301483154297,0.5573012232780457,0.5170398950576782,220
0.33986896276474,0.35822731256484985,0.3443759083747864,0.3522087335586548,0.3578815460205078,0.3854772746562958,0.4054439663887024,0.4177294373512268,0.4333876371383667,0.438966304063797,0.4321271777153015,0.407482385635376,0.3866819441318512,0.3935660123825073,0.41156095266342163,0.41551661491394043,0.41752099990844727,0.41167324781417847,0.4241548478603363,0.4182520806789398,0.41609200835227966,0.41313278675079346,0.4636087119579315,0.5216299295425415,0.5763649940490723,0.5847301483154297,0.5825663805007935,0.5649991631507874,0.5323818922042847,227
0.3724449872970581,0.38852161169052124,0.3700680136680603,0.37223684787750244,0.3747437298297882,0.3971160352230072,0.40907031297683716,0.41437044739723206,0.42860329151153564,0.43772363662719727,0.4386764168739319,0.41857409477233887,0.3988857865333557,0.3993713855743408,0.4107699990272522,0.4082563519477844,0.40929895639419556,0.4031692147254944,0.4178122282028198,0.41520774364471436,0.4160580635070801,0.41332143545150757,0.4546475410461426,0.5025884509086609,0.5477452874183655,0.5573012232780457,0.5649991631507874,0.5659362077713013,0.5499627590179443,233
0.40816015005111694,0.42338383197784424,0.4027232527732849,0.40189841389656067,0.40042179822921753,0.4149262607097626,0.41558003425598145,0.41018229722976685,0.41998183727264404,0.43114927411079407,0.44366878271102905,0.4330657422542572,0.4191035032272339,0.4125860631465912,0.4137306213378906,0.40120863914489746,0.39902544021606445,0.3939014971256256,0.4110736846923828,0.41601496934890747,0.42184382677078247,0.42282313108444214,0.44938966631889343,0.4815341830253601,0.5107818841934204,0.5170398950576782,0.5323818922042847,0.5499627590179443,0.5580300092697144,240
