0,1,2,3,4,5,6,7,8,TR_offset
0.5751291513442993,0.5965607166290283,0.5832580327987671,0.5307320952415466,0.46564340591430664,0.4183088541030884,0.40759363770484924,0.3998425006866455,0.3940487504005432,693
0.5965607166290283,0.6696470975875854,0.6704294681549072,0.6115717887878418,0.5416353940963745,0.4977738857269287,0.4886017441749573,0.4581543505191803,0.4260052442550659,699
0.5832580327987671,0.6704294681549072,0.6881589889526367,0.6372391581535339,0.576274037361145,0.5344793796539307,0.525068998336792,0.48343899846076965,0.4384406507015228,706
0.5307320952415466,0.6115717887878418,0.6372391581535339,0.6153168678283691,0.5760210752487183,0.5407297015190125,0.522962212562561,0.470066100358963,0.4186675250530243,713
0.46564340591430664,0.5416353940963745,0.576274037361145,0.5760210752487183,0.5678246021270752,0.5511167645454407,0.5401346683502197,0.48113465309143066,0.4215447008609772,719
0.4183088541030884,0.4977738857269287,0.5344793796539307,0.5407297015190125,0.5511167645454407,0.5583280920982361,0.5638663172721863,0.5101459622383118,0.44458234310150146,726
0.40759363770484924,0.4886017441749573,0.525068998336792,0.522962212562561,0.5401346683502197,0.5638663172721863,0.5966613292694092,0.5641651153564453,0.5066171884536743,733
0.3998425006866455,0.4581543505191803,0.48343899846076965,0.470066100358963,0.48113465309143066,0.5101459622383118,0.5641651153564453,0.5790654420852661,0.5559141039848328,739
0.3940487504005432,0.4260052442550659,0.4384406507015228,0.4186675250530243,0.4215447008609772,0.44458234310150146,0.5066171884536743,0.5559141039848328,0.5703641176223755,746
