0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,TR_offset
0.5718021392822266,0.5338348150253296,0.46653056144714355,0.40739575028419495,0.39471760392189026,0.4032660126686096,0.3983946442604065,0.3966313302516937,0.38347283005714417,0.3827444314956665,0.36784183979034424,0.3629223108291626,0.35837653279304504,0.35524454712867737,0.3624614179134369,0.35787272453308105,0.3579213321208954,0.35062897205352783,0.33696866035461426,0.3213631808757782,0.2996472716331482,0.29434871673583984,0.3018028438091278,0.3183201551437378,0.32880690693855286,0.3141266107559204,0.29801544547080994,0.2927131652832031,0.313682496547699,0.3327000141143799,0.3474576473236084,783
0.5338348150253296,0.5537927746772766,0.5212545394897461,0.4729290008544922,0.4436766505241394,0.43830519914627075,0.4307345747947693,0.4423339068889618,0.43860524892807007,0.4486863911151886,0.4305194914340973,0.41826188564300537,0.40270137786865234,0.38753077387809753,0.3883149027824402,0.37632736563682556,0.3780640959739685,0.36628639698028564,0.35390418767929077,0.33177247643470764,0.30720382928848267,0.3036244213581085,0.3138197064399719,0.3378933072090149,0.35098910331726074,0.3398520350456238,0.32186853885650635,0.316258043050766,0.33442240953445435,0.3538142740726471,0.37068235874176025,789
0.46653056144714355,0.5212545394897461,0.5373318195343018,0.5184495449066162,0.4938305914402008,0.47474491596221924,0.45739302039146423,0.46766477823257446,0.46786367893218994,0.48820099234580994,0.47557932138442993,0.4624069631099701,0.4404246211051941,0.41549593210220337,0.4086577296257019,0.3906095623970032,0.39588063955307007,0.38393548130989075,0.3759308457374573,0.3512483537197113,0.3277127742767334,0.32638019323349,0.33825162053108215,0.3668264150619507,0.38317441940307617,0.3756476640701294,0.35853996872901917,0.35113823413848877,0.3638345003128052,0.3772445321083069,0.3892872929573059,796
0.40739575028419495,0.4729290008544922,0.5184495449066162,0.5368547439575195,0.5327591896057129,0.5150664448738098,0.4859306812286377,0.4822503924369812,0.47831887006759644,0.5025887489318848,0.4978288412094116,0.48727506399154663,0.4624984860420227,0.4319974184036255,0.41961991786956787,0.3998818099498749,0.40975165367126465,0.40216881036758423,0.3994095027446747,0.3779999613761902,0.36044561862945557,0.3643818497657776,0.37823590636253357,0.40768104791641235,0.4240260720252991,0.4186716675758362,0.4041562080383301,0.3967018127441406,0.4031584858894348,0.40827786922454834,0.4124879240989685,803
0.39471760392189026,0.4436766505241394,0.4938305914402008,0.5327591896057129,0.5607457160949707,0.5552516579627991,0.5211457014083862,0.4932040572166443,0.47473546862602234,0.4921756386756897,0.49359017610549927,0.49001383781433105,0.46907299757003784,0.4445090889930725,0.43452203273773193,0.41986650228500366,0.4318532943725586,0.42849811911582947,0.42624348402023315,0.4088570177555084,0.39668020606040955,0.4027835726737976,0.41634249687194824,0.4400418996810913,0.4529957175254822,0.4450644552707672,0.43278199434280396,0.42758047580718994,0.43329107761383057,0.43521636724472046,0.4348069429397583,809
0.4032660126686096,0.43830519914627075,0.47474491596221924,0.5150664448738098,0.5552516579627991,0.5673367381095886,0.5389857292175293,0.5023839473724365,0.4735301733016968,0.4818253517150879,0.4834257960319519,0.4835437536239624,0.4659561216831207,0.44754162430763245,0.4405330419540405,0.4296131134033203,0.44146910309791565,0.4400840401649475,0.4379897117614746,0.42355725169181824,0.4146192967891693,0.4212082326412201,0.43491193652153015,0.45498770475387573,0.4643561840057373,0.45363202691078186,0.44115912914276123,0.4384922981262207,0.4456229507923126,0.44918009638786316,0.44932830333709717,816
0.3983946442604065,0.4307345747947693,0.45739302039146423,0.4859306812286377,0.5211457014083862,0.5389857292175293,0.527182400226593,0.49933043122291565,0.4728472828865051,0.47301995754241943,0.47055569291114807,0.4714617133140564,0.45608291029930115,0.44329190254211426,0.4376146197319031,0.42816564440727234,0.43625766038894653,0.4324111342430115,0.4269953966140747,0.41158390045166016,0.4017535150051117,0.40694811940193176,0.4193090796470642,0.4370668828487396,0.4436870813369751,0.43177178502082825,0.4184144139289856,0.4171913266181946,0.42570701241493225,0.4323602318763733,0.4343597888946533,823
0.3966313302516937,0.4423339068889618,0.46766477823257446,0.4822503924369812,0.4932040572166443,0.5023839473724365,0.49933043122291565,0.5009682178497314,0.49432650208473206,0.5029979944229126,0.4935835003852844,0.48608577251434326,0.4656183123588562,0.4476442337036133,0.4403783679008484,0.42774590849876404,0.43229034543037415,0.42287638783454895,0.4132801294326782,0.39319533109664917,0.37805673480033875,0.382468581199646,0.39500486850738525,0.4173482358455658,0.426308274269104,0.4173388183116913,0.40311235189437866,0.4010825455188751,0.40970808267593384,0.41749072074890137,0.4207445979118347,829
0.38347283005714417,0.43860524892807007,0.46786367893218994,0.47831887006759644,0.47473546862602234,0.4735301733016968,0.4728472828865051,0.49432650208473206,0.5107773542404175,0.5309997797012329,0.5223976373672485,0.508892834186554,0.4881638288497925,0.464973509311676,0.4532703161239624,0.43649476766586304,0.4383731782436371,0.427237868309021,0.4146619439125061,0.39323315024375916,0.3750210404396057,0.3819410800933838,0.39363521337509155,0.41951310634613037,0.4280701279640198,0.42251652479171753,0.4101426899433136,0.4080028533935547,0.4130633771419525,0.4151846766471863,0.4129994213581085,836
0.3827444314956665,0.4486863911151886,0.48820099234580994,0.5025887489318848,0.4921756386756897,0.4818253517150879,0.47301995754241943,0.5029979944229126,0.5309997797012329,0.5693710446357727,0.5662686824798584,0.55199134349823,0.5265178084373474,0.49478307366371155,0.4778249263763428,0.45570337772369385,0.4571110010147095,0.4431251585483551,0.4291909635066986,0.4051792621612549,0.3852759003639221,0.39474108815193176,0.4074864983558655,0.43819719552993774,0.44957679510116577,0.4478577673435211,0.4373489320278168,0.43422913551330566,0.4356842637062073,0.4317273199558258,0.4250186085700989,843
0.36784183979034424,0.4305194914340973,0.47557932138442993,0.4978288412094116,0.49359017610549927,0.4834257960319519,0.47055569291114807,0.4935835003852844,0.5223976373672485,0.5662686824798584,0.5794086456298828,0.5774502158164978,0.561529815196991,0.5297731161117554,0.505436897277832,0.4785967469215393,0.4775944948196411,0.46566638350486755,0.45283880829811096,0.43120500445365906,0.412373423576355,0.42368462681770325,0.4344874620437622,0.466023325920105,0.475375771522522,0.4733308255672455,0.4639434218406677,0.45995256304740906,0.45979422330856323,0.4514828324317932,0.44167059659957886,849
0.3629223108291626,0.41826188564300537,0.4624069631099701,0.48727506399154663,0.49001383781433105,0.4835437536239624,0.4714617133140564,0.48608577251434326,0.508892834186554,0.55199134349823,0.5774502158164978,0.595939576625824,0.5944015979766846,0.5711201429367065,0.5401983857154846,0.5097929239273071,0.504158079624176,0.49280935525894165,0.4782964289188385,0.4571704864501953,0.4378693997859955,0.4485284686088562,0.4575348496437073,0.4888243079185486,0.49748730659484863,0.4934554398059845,0.48409396409988403,0.47906818985939026,0.4797190725803375,0.471097469329834,0.46173083782196045,856
0.35837653279304504,0.40270137786865234,0.4404246211051941,0.4624984860420227,0.46907299757003784,0.4659561216831207,0.45608291029930115,0.4656183123588562,0.4881638288497925,0.5265178084373474,0.561529815196991,0.5944015979766846,0.615024209022522,0.6043485403060913,0.5708900690078735,0.5370258092880249,0.5256800055503845,0.5172096490859985,0.5007917881011963,0.4821288585662842,0.46089839935302734,0.47041749954223633,0.47546935081481934,0.5051192045211792,0.5114320516586304,0.505781888961792,0.4982650578022003,0.49330848455429077,0.4949035048484802,0.4845665991306305,0.4753724932670593,863
0.35524454712867737,0.38753077387809753,0.41549593210220337,0.4319974184036255,0.4445090889930725,0.44754162430763245,0.44329190254211426,0.4476442337036133,0.464973509311676,0.49478307366371155,0.5297731161117554,0.5711201429367065,0.6043485403060913,0.61362224817276,0.5892397165298462,0.5624496936798096,0.5457288026809692,0.5350419282913208,0.5124387741088867,0.4916950464248657,0.4686289429664612,0.4743999242782593,0.4759639501571655,0.4994591176509857,0.5025724768638611,0.4933081269264221,0.48591962456703186,0.48209768533706665,0.48672544956207275,0.4788851737976074,0.4728819727897644,869
0.3624614179134369,0.3883149027824402,0.4086577296257019,0.41961991786956787,0.43452203273773193,0.4405330419540405,0.4376146197319031,0.4403783679008484,0.4532703161239624,0.4778249263763428,0.505436897277832,0.5401983857154846,0.5708900690078735,0.5892397165298462,0.5848994255065918,0.5729221105575562,0.5598804950714111,0.5436041355133057,0.5135011672973633,0.48690879344940186,0.46226948499679565,0.4660179615020752,0.466389924287796,0.48338139057159424,0.48412275314331055,0.47339969873428345,0.46640312671661377,0.46433404088020325,0.47124186158180237,0.4652499556541443,0.46239662170410156,876
0.35787272453308105,0.37632736563682556,0.3906095623970032,0.3998818099498749,0.41986650228500366,0.4296131134033203,0.42816564440727234,0.42774590849876404,0.43649476766586304,0.45570337772369385,0.4785967469215393,0.5097929239273071,0.5370258092880249,0.5624496936798096,0.5729221105575562,0.5798770189285278,0.5733737945556641,0.5579643249511719,0.5205448865890503,0.49019864201545715,0.4649738073348999,0.46896249055862427,0.4690569341182709,0.47963494062423706,0.47445863485336304,0.46204495429992676,0.45446979999542236,0.4553684592247009,0.4623855948448181,0.4565623700618744,0.4520682394504547,883
0.3579213321208954,0.3780640959739685,0.39588063955307007,0.40975165367126465,0.4318532943725586,0.44146910309791565,0.43625766038894653,0.43229034543037415,0.4383731782436371,0.4571110010147095,0.4775944948196411,0.504158079624176,0.5256800055503845,0.5457288026809692,0.5598804950714111,0.5733737945556641,0.5820307731628418,0.5761475563049316,0.547441303730011,0.5171169638633728,0.49237748980522156,0.4944245517253876,0.49416324496269226,0.5010640621185303,0.4926682710647583,0.47793006896972656,0.46961015462875366,0.4710105359554291,0.476299911737442,0.46781378984451294,0.4594835042953491,889
0.35062897205352783,0.36628639698028564,0.38393548130989075,0.40216881036758423,0.42849811911582947,0.4400840401649475,0.4324111342430115,0.42287638783454895,0.427237868309021,0.4431251585483551,0.46566638350486755,0.49280935525894165,0.5172096490859985,0.5350419282913208,0.5436041355133057,0.5579643249511719,0.5761475563049316,0.5921790599822998,0.5811313390731812,0.5630471110343933,0.5394762754440308,0.5392386317253113,0.5366175174713135,0.539770781993866,0.5258005857467651,0.5063245892524719,0.49722784757614136,0.4990019202232361,0.5028343200683594,0.48998740315437317,0.475385844707489,896
0.33696866035461426,0.35390418767929077,0.3759308457374573,0.3994095027446747,0.42624348402023315,0.4379897117614746,0.4269953966140747,0.4132801294326782,0.4146619439125061,0.4291909635066986,0.45283880829811096,0.4782964289188385,0.5007917881011963,0.5124387741088867,0.5135011672973633,0.5205448865890503,0.547441303730011,0.5811313390731812,0.600207507610321,0.5992835760116577,0.5841086506843567,0.5784288644790649,0.5715544819831848,0.5685909986495972,0.5502268075942993,0.5234904885292053,0.5123147368431091,0.5112389326095581,0.5149346590042114,0.4998320937156677,0.4828322231769562,903
0.3213631808757782,0.33177247643470764,0.3512483537197113,0.3779999613761902,0.4088570177555084,0.42355725169181824,0.41158390045166016,0.39319533109664917,0.39323315024375916,0.4051792621612549,0.43120500445365906,0.4571704864501953,0.4821288585662842,0.4916950464248657,0.48690879344940186,0.49019864201545715,0.5171169638633728,0.5630471110343933,0.5992835760116577,0.6203910112380981,0.618619441986084,0.6172987222671509,0.6064183712005615,0.5954431891441345,0.5688139200210571,0.5386238098144531,0.5303103923797607,0.5312609672546387,0.5327062010765076,0.510887861251831,0.4861694872379303,909
0.2996472716331482,0.30720382928848267,0.3277127742767334,0.36044561862945557,0.39668020606040955,0.4146192967891693,0.4017535150051117,0.37805673480033875,0.3750210404396057,0.3852759003639221,0.412373423576355,0.4378693997859955,0.46089839935302734,0.4686289429664612,0.46226948499679565,0.4649738073348999,0.49237748980522156,0.5394762754440308,0.5841086506843567,0.618619441986084,0.6349200010299683,0.6411558985710144,0.6293438673019409,0.6088660955429077,0.5753412246704102,0.5446734428405762,0.5409518480300903,0.5449174046516418,0.542561411857605,0.5143170952796936,0.4818764925003052,916
0.29434871673583984,0.3036244213581085,0.32638019323349,0.3643818497657776,0.4027835726737976,0.4212082326412201,0.40694811940193176,0.382468581199646,0.3819410800933838,0.39474108815193176,0.42368462681770325,0.4485284686088562,0.47041749954223633,0.4743999242782593,0.4660179615020752,0.46896249055862427,0.4944245517253876,0.5392386317253113,0.5784288644790649,0.6172987222671509,0.6411558985710144,0.6628412008285522,0.6556496620178223,0.6375148296356201,0.5984381437301636,0.5719962120056152,0.5719878077507019,0.5798814296722412,0.57188481092453,0.5352381467819214,0.4934499263763428,923
0.3018028438091278,0.3138197064399719,0.33825162053108215,0.37823590636253357,0.41634249687194824,0.43491193652153015,0.4193090796470642,0.39500486850738525,0.39363521337509155,0.4074864983558655,0.4344874620437622,0.4575348496437073,0.47546935081481934,0.4759639501571655,0.466389924287796,0.4690569341182709,0.49416324496269226,0.5366175174713135,0.5715544819831848,0.6064183712005615,0.6293438673019409,0.6556496620178223,0.6565154790878296,0.6461397409439087,0.6118605136871338,0.5867353677749634,0.585695743560791,0.5926716327667236,0.5845035314559937,0.54762864112854,0.5052586793899536,929
0.3183201551437378,0.3378933072090149,0.3668264150619507,0.40768104791641235,0.4400418996810913,0.45498770475387573,0.4370668828487396,0.4173482358455658,0.41951310634613037,0.43819719552993774,0.466023325920105,0.4888243079185486,0.5051192045211792,0.4994591176509857,0.48338139057159424,0.47963494062423706,0.5010640621185303,0.539770781993866,0.5685909986495972,0.5954431891441345,0.6088660955429077,0.6375148296356201,0.6461397409439087,0.6532212495803833,0.6287798881530762,0.6076087355613708,0.6025043725967407,0.6053749918937683,0.5970046520233154,0.5617318153381348,0.522313117980957,936
0.32880690693855286,0.35098910331726074,0.38317441940307617,0.4240260720252991,0.4529957175254822,0.4643561840057373,0.4436870813369751,0.426308274269104,0.4280701279640198,0.44957679510116577,0.475375771522522,0.49748730659484863,0.5114320516586304,0.5025724768638611,0.48412275314331055,0.47445863485336304,0.4926682710647583,0.5258005857467651,0.5502268075942993,0.5688139200210571,0.5753412246704102,0.5984381437301636,0.6118605136871338,0.6287798881530762,0.6232550144195557,0.608546793460846,0.6056469678878784,0.6020230054855347,0.5949215292930603,0.5625109672546387,0.530013382434845,943
0.3141266107559204,0.3398520350456238,0.3756476640701294,0.4186716675758362,0.4450644552707672,0.45363202691078186,0.43177178502082825,0.4173388183116913,0.42251652479171753,0.4478577673435211,0.4733308255672455,0.4934554398059845,0.505781888961792,0.4933081269264221,0.47339969873428345,0.46204495429992676,0.47793006896972656,0.5063245892524719,0.5234904885292053,0.5386238098144531,0.5446734428405762,0.5719962120056152,0.5867353677749634,0.6076087355613708,0.608546793460846,0.6078152656555176,0.6133703589439392,0.610595703125,0.5944875478744507,0.5551334619522095,0.520089328289032,949
