0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,TR_offset,offset
0.5128955841064453,0.4687047004699707,0.4178951680660248,0.3577348589897156,0.36866214871406555,0.3535313606262207,0.3245833218097687,0.30336296558380127,0.2766183614730835,0.2868552803993225,0.24640758335590363,0.2465933859348297,0.25108370184898376,0.22489608824253082,0.22123271226882935,0.2310168445110321,0.21211791038513184,0.20478351414203644,0.22056713700294495,0.22592352330684662,0.21613360941410065,0.21052077412605286,0.2322399914264679,0.20958620309829712,0.23930764198303223,0.23678915202617645,0.21746426820755005,0.22570247948169708,0.2020094394683838,0.21540029346942902,0.21509796380996704,0.23197685182094574,0.24530386924743652,0.2586154043674469,0.24713820219039917,0.2574845552444458,0.24649621546268463,0.22851058840751648,0.21886327862739563,0.2094610035419464,0.24125000834465027,0.20926237106323242,0.21281778812408447,0.21237847208976746,0.20106936991214752,0.21642382442951202,0.2072056531906128,0.20800429582595825,0.2076176106929779,0.2017139196395874,0.1755436658859253,0.17916537821292877,0.17185765504837036,0.15676318109035492,0.1783524751663208,0.1883927285671234,0.20353099703788757,0.20461532473564148,0.2154819816350937,0.22278647124767303,0.23199579119682312,0.21235883235931396,0.1958392709493637,0.17327147722244263,53,40
0.4687047004699707,0.49133366346359253,0.42368441820144653,0.3697497248649597,0.3577238917350769,0.3454344570636749,0.3041316270828247,0.28179532289505005,0.2558242082595825,0.26717495918273926,0.23580008745193481,0.2321147620677948,0.22826755046844482,0.20718231797218323,0.20701177418231964,0.21473929286003113,0.20123592019081116,0.19433428347110748,0.21545113623142242,0.22262857854366302,0.21327024698257446,0.2163459062576294,0.2439890056848526,0.22366419434547424,0.24869704246520996,0.23709866404533386,0.21567761898040771,0.22048291563987732,0.19128793478012085,0.20100034773349762,0.2033689320087433,0.21481731534004211,0.23125165700912476,0.2382267266511917,0.23220643401145935,0.23796063661575317,0.23365026712417603,0.21372243762016296,0.2051265388727188,0.2108001410961151,0.24103203415870667,0.20978675782680511,0.21142640709877014,0.20546242594718933,0.19515758752822876,0.20613539218902588,0.19258607923984528,0.19317784905433655,0.19535696506500244,0.18595600128173828,0.16810479760169983,0.16828517615795135,0.15217946469783783,0.13504715263843536,0.16094550490379333,0.17170897126197815,0.18781700730323792,0.1937536597251892,0.2004411518573761,0.21593430638313293,0.2279161959886551,0.2092062532901764,0.19801470637321472,0.1672520488500595,60,50
0.4178951680660248,0.42368441820144653,0.4654691517353058,0.3866260349750519,0.3692188262939453,0.33473408222198486,0.30988484621047974,0.29436755180358887,0.2826789319515228,0.27542760968208313,0.24689725041389465,0.24950739741325378,0.23358167707920074,0.2271730601787567,0.2319139540195465,0.22966642677783966,0.20861679315567017,0.21112026274204254,0.22180134057998657,0.24136146903038025,0.23565874993801117,0.21929889917373657,0.25152385234832764,0.21949158608913422,0.248617485165596,0.22910287976264954,0.20746684074401855,0.21887901425361633,0.19290576875209808,0.20766732096672058,0.20148628950119019,0.21117782592773438,0.23408035933971405,0.2466033399105072,0.2353099286556244,0.2298613041639328,0.22329089045524597,0.20529267191886902,0.20575153827667236,0.18870845437049866,0.22751998901367188,0.20098036527633667,0.2030002772808075,0.19397331774234772,0.1886999011039734,0.2017190158367157,0.1829180270433426,0.19285160303115845,0.18221557140350342,0.1798587143421173,0.157581627368927,0.16136522591114044,0.15115995705127716,0.1291409432888031,0.14863191545009613,0.16004660725593567,0.17406432330608368,0.17423611879348755,0.17595484852790833,0.1974397450685501,0.1993156373500824,0.19343291223049164,0.18708592653274536,0.17103832960128784,67,60
0.3577348589897156,0.3697497248649597,0.3866260349750519,0.41210758686065674,0.36296164989471436,0.32755208015441895,0.29064759612083435,0.2690041661262512,0.2586832046508789,0.2560012638568878,0.22412265837192535,0.228525772690773,0.2272614985704422,0.21535004675388336,0.2144225388765335,0.21165215969085693,0.19513623416423798,0.20207439363002777,0.21912899613380432,0.23095344007015228,0.2320381999015808,0.23295031487941742,0.26033660769462585,0.23279936611652374,0.24237442016601562,0.2327420860528946,0.21740257740020752,0.23313996195793152,0.2013084888458252,0.21911382675170898,0.2219231128692627,0.2277858555316925,0.24354836344718933,0.24548545479774475,0.2391476035118103,0.2491430938243866,0.24271880090236664,0.2178889960050583,0.21330854296684265,0.21250225603580475,0.24696162343025208,0.22339951992034912,0.2219230681657791,0.21548356115818024,0.20872537791728973,0.22631722688674927,0.19772541522979736,0.19376352429389954,0.19319893419742584,0.18921346962451935,0.174911767244339,0.18644031882286072,0.17283973097801208,0.15624304115772247,0.1798602044582367,0.18882456421852112,0.19679531455039978,0.19758038222789764,0.19174914062023163,0.21184638142585754,0.20850926637649536,0.1896507740020752,0.19180025160312653,0.17386287450790405,73,70
0.36866214871406555,0.3577238917350769,0.3692188262939453,0.36296164989471436,0.41189301013946533,0.37988173961639404,0.36817046999931335,0.3181178867816925,0.2896430492401123,0.2579801678657532,0.2205318808555603,0.223512202501297,0.2426321804523468,0.2276991754770279,0.2219191938638687,0.21571406722068787,0.20411285758018494,0.20229148864746094,0.21573850512504578,0.22388872504234314,0.22906142473220825,0.22726887464523315,0.23984812200069427,0.2110709846019745,0.23820024728775024,0.2275441586971283,0.2112402319908142,0.2182420939207077,0.18856436014175415,0.2012498825788498,0.2040022611618042,0.21849586069583893,0.23730531334877014,0.24919134378433228,0.2363247573375702,0.23493880033493042,0.22474175691604614,0.20346257090568542,0.19865137338638306,0.19654415547847748,0.23434913158416748,0.21914955973625183,0.22039607167243958,0.2123187631368637,0.19763240218162537,0.2097870409488678,0.1925150752067566,0.1928146630525589,0.20104581117630005,0.20712365210056305,0.1868336796760559,0.20864617824554443,0.19757235050201416,0.17650234699249268,0.18793867528438568,0.19067949056625366,0.20311547815799713,0.20973515510559082,0.21720679104328156,0.2206020951271057,0.2194596529006958,0.21410316228866577,0.20741423964500427,0.19042274355888367,80,80
0.3535313606262207,0.3454344570636749,0.33473408222198486,0.32755208015441895,0.37988173961639404,0.44990068674087524,0.43086370825767517,0.3641078472137451,0.30906882882118225,0.2411164790391922,0.20391015708446503,0.19533167779445648,0.22939111292362213,0.20915469527244568,0.19907626509666443,0.2029988318681717,0.18927469849586487,0.17926368117332458,0.19912737607955933,0.21147774159908295,0.21022158861160278,0.22479239106178284,0.22880055010318756,0.2047605961561203,0.22290563583374023,0.2175372987985611,0.20151594281196594,0.19804659485816956,0.16892193257808685,0.17915748059749603,0.191447913646698,0.2086394727230072,0.22871768474578857,0.24578770995140076,0.23825159668922424,0.23091362416744232,0.22305260598659515,0.20293807983398438,0.20408594608306885,0.19931018352508545,0.22298434376716614,0.21948347985744476,0.22144490480422974,0.21837185323238373,0.19927388429641724,0.21426630020141602,0.1926896721124649,0.18167677521705627,0.20078101754188538,0.20366185903549194,0.18567970395088196,0.20918092131614685,0.19853249192237854,0.18389391899108887,0.19413772225379944,0.19094504415988922,0.20825020968914032,0.222405806183815,0.23140636086463928,0.23319554328918457,0.2333109825849533,0.22656390070915222,0.21698135137557983,0.2030806839466095,87,90
0.3245833218097687,0.3041316270828247,0.30988484621047974,0.29064759612083435,0.36817046999931335,0.43086370825767517,0.4870189428329468,0.3975839614868164,0.34658026695251465,0.24990913271903992,0.1991289258003235,0.1929827630519867,0.23278748989105225,0.21306146681308746,0.20155805349349976,0.21074360609054565,0.1970471292734146,0.17542600631713867,0.18354278802871704,0.19932734966278076,0.20112958550453186,0.20241320133209229,0.20427992939949036,0.1726444959640503,0.22403103113174438,0.1979619264602661,0.17220085859298706,0.16431140899658203,0.15160425007343292,0.1629117727279663,0.16578224301338196,0.1801486611366272,0.1971728503704071,0.23000603914260864,0.2134278118610382,0.18654580414295197,0.18384183943271637,0.1703466773033142,0.16942650079727173,0.14800819754600525,0.18035133183002472,0.17895032465457916,0.1964571177959442,0.1885676383972168,0.16702702641487122,0.1753571331501007,0.1657562255859375,0.16031819581985474,0.17443294823169708,0.18200674653053284,0.15546464920043945,0.178761288523674,0.17215585708618164,0.15134195983409882,0.15837225317955017,0.15737015008926392,0.16984304785728455,0.1821822226047516,0.20275306701660156,0.19164066016674042,0.2033035308122635,0.21156710386276245,0.1925446093082428,0.19083017110824585,93,100
0.30336296558380127,0.28179532289505005,0.29436755180358887,0.2690041661262512,0.3181178867816925,0.3641078472137451,0.3975839614868164,0.43407517671585083,0.4078795909881592,0.33046162128448486,0.2572413682937622,0.24055862426757812,0.24769702553749084,0.22252267599105835,0.22599205374717712,0.23785635828971863,0.23698988556861877,0.22889313101768494,0.23283761739730835,0.23997998237609863,0.2259463220834732,0.22667017579078674,0.22759759426116943,0.2058332860469818,0.2415953129529953,0.2350335419178009,0.218021422624588,0.21103453636169434,0.18386344611644745,0.1963917762041092,0.2018890082836151,0.220745250582695,0.23295491933822632,0.25471410155296326,0.20924624800682068,0.19422540068626404,0.17853015661239624,0.17525015771389008,0.163549542427063,0.1605743169784546,0.18955746293067932,0.19107495248317719,0.19341853260993958,0.1921134889125824,0.1827859729528427,0.18837881088256836,0.16917283833026886,0.17156828939914703,0.1789017915725708,0.19018712639808655,0.1677808314561844,0.183601975440979,0.1831059604883194,0.1636938750743866,0.1621861457824707,0.16840669512748718,0.18528616428375244,0.205122709274292,0.22346347570419312,0.21119952201843262,0.21464666724205017,0.21898964047431946,0.20745016634464264,0.19906553626060486,100,110
0.2766183614730835,0.2558242082595825,0.2826789319515228,0.2586832046508789,0.2896430492401123,0.30906882882118225,0.34658026695251465,0.4078795909881592,0.47229018807411194,0.40928709506988525,0.3160178065299988,0.29010629653930664,0.2678591012954712,0.24759316444396973,0.2538735270500183,0.26256224513053894,0.2629122734069824,0.26723310351371765,0.2737424373626709,0.27639979124069214,0.25302913784980774,0.24681812524795532,0.25200986862182617,0.2345293164253235,0.2582060694694519,0.2506100535392761,0.2404295802116394,0.23885577917099,0.21225404739379883,0.221769317984581,0.23102113604545593,0.24767673015594482,0.2549611032009125,0.2588852345943451,0.19416594505310059,0.18962742388248444,0.17774826288223267,0.17084884643554688,0.16101500391960144,0.1457516849040985,0.182556614279747,0.18862497806549072,0.18808192014694214,0.18294116854667664,0.19009113311767578,0.18974198400974274,0.16131500899791718,0.1679181456565857,0.15922680497169495,0.16368764638900757,0.14270542562007904,0.15555459260940552,0.15793836116790771,0.14029647409915924,0.1457827389240265,0.1536426842212677,0.17332574725151062,0.18229350447654724,0.18691249191761017,0.1868499517440796,0.1810193657875061,0.17868688702583313,0.17452451586723328,0.17400173842906952,107,120
0.2868552803993225,0.26717495918273926,0.27542760968208313,0.2560012638568878,0.2579801678657532,0.2411164790391922,0.24990913271903992,0.33046162128448486,0.40928709506988525,0.4681388735771179,0.39333441853523254,0.37685030698776245,0.31494852900505066,0.2944018840789795,0.3118974566459656,0.31581270694732666,0.3103717565536499,0.32073402404785156,0.32782280445098877,0.3141815662384033,0.30072009563446045,0.2914791405200958,0.31208670139312744,0.30300524830818176,0.306632936000824,0.3095782995223999,0.30829375982284546,0.323540061712265,0.29114288091659546,0.29299771785736084,0.298189252614975,0.3149561285972595,0.3185059428215027,0.30811360478401184,0.23991593718528748,0.25510191917419434,0.23608767986297607,0.22000068426132202,0.20659923553466797,0.20060262084007263,0.2354436218738556,0.24410218000411987,0.23379284143447876,0.2277437001466751,0.23752784729003906,0.23969802260398865,0.2195911705493927,0.2354719042778015,0.22331106662750244,0.210688054561615,0.2070564329624176,0.2118549793958664,0.20657405257225037,0.1903865933418274,0.20202407240867615,0.21276794373989105,0.22220119833946228,0.23109351098537445,0.2224399447441101,0.23389120399951935,0.21667015552520752,0.193170964717865,0.1977304369211197,0.18605419993400574,113,130
