debugAzvNR:debug2hEHZ,initialized,0,,1648578797356
debugAzvNR:debug2hEHZ,window_resize,0,"[1080, 1807]",1648578797356
debugAzvNR:debug2hEHZ,focus,87,on,1648578797443
debugYQr79:debug1zI3b,initialized,0,,1662493278318
debugYQr79:debug1zI3b,window_resize,0,"[1063, 1223]",1662493278318
debugYQr79:debug1zI3b,window_resize,25408,"[2514, 1366]",1662493303726
debugYQr79:debug1zI3b,focus,226995,off,1662493530721
debugYQr79:debug1zI3b,focus,14669,on,1662493545390
debugYQr79:debug1zI3b,focus,2670,off,1662493548060
debugYQr79:debug1zI3b,focus,13578,on,1662493561638
debugCdGk1:debugOy19T,initialized,0,,1648840769931
debugCdGk1:debugOy19T,window_resize,0,"[1028, 758]",1648840769931
debugCdGk1:debugOy19T,focus,9863,off,1648840779794
debugCdGk1:debugOy19T,focus,56073,on,1648840835867
debugCdGk1:debugOy19T,focus,13612,off,1648840849479
debugCdGk1:debugOy19T,focus,1571,on,1648840851050
debugCdGk1:debugOy19T,focus,13146,off,1648840864196
debugCdGk1:debugOy19T,focus,1932,on,1648840866128
debugCdGk1:debugOy19T,focus,1003,off,1648840867131
debugCdGk1:debugOy19T,focus,85486,on,1648840952617
debugCdGk1:debugOy19T,window_resize,4154,"[974, 758]",1648840956771
debugCdGk1:debugOy19T,window_resize,582,"[860, 758]",1648840957353
debugCdGk1:debugOy19T,focus,22159,off,1648840979512
debugCdGk1:debugOy19T,focus,38280,on,1648841017792
debugCdGk1:debugOy19T,focus,18078,off,1648841035870
debugCdGk1:debugOy19T,focus,11282,on,1648841047152
debugCdGk1:debugOy19T,focus,5605,off,1648841052757
debugCdGk1:debugOy19T,focus,25866,on,1648841078623
debugCdGk1:debugOy19T,focus,7036,off,1648841085659
debugCdGk1:debugOy19T,focus,29113,on,1648841114772
debugCdGk1:debugOy19T,focus,1215,off,1648841115987
debugCdGk1:debugOy19T,focus,2324,on,1648841118311
debugCdGk1:debugOy19T,focus,10429,off,1648841128740
debugCdGk1:debugOy19T,focus,9802,on,1648841138542
debugCdGk1:debugOy19T,window_resize,300950,"[1536, 772]",1648841439492
debugBgfv6:debugNJZgE,initialized,0,,1648572980856
debugBgfv6:debugNJZgE,window_resize,0,"[1028, 758]",1648572980856
debugBgfv6:debugNJZgE,window_resize,1575,"[816, 758]",1648572982431
debugBgfv6:debugNJZgE,window_resize,2636,"[855, 758]",1648572985067
debugBgfv6:debugNJZgE,focus,61351,off,1648573046418
debugBgfv6:debugNJZgE,focus,13196,on,1648573059614
debugBgfv6:debugNJZgE,window_resize,11193,"[1536, 772]",1648573070807
debugBgfv6:debugNJZgE,focus,281916,off,1648573352723
debugBgfv6:debugNJZgE,focus,19370,on,1648573372093
debugBgfv6:debugNJZgE,window_resize,1356,"[855, 758]",1648573373449
debugBgfv6:debugNJZgE,focus,3578768,off,1648576952217
debugBgfv6:debugNJZgE,focus,926,on,1648576953143
debugBgfv6:debugNJZgE,focus,3777,off,1648576956920
debugBgfv6:debugNJZgE,focus,6171,on,1648576963091
debugBgfv6:debugNJZgE,focus,177786,off,1648577140877
debugBgfv6:debugNJZgE,focus,2463,on,1648577143340
debugBgfv6:debugNJZgE,focus,40380,off,1648577183720
debugBgfv6:debugNJZgE,focus,19513,on,1648577203233
debugBgfv6:debugNJZgE,focus,2304,off,1648577205537
debugBgfv6:debugNJZgE,focus,972,on,1648577206509
debugBgfv6:debugNJZgE,focus,7867,off,1648577214376
debugBgfv6:debugNJZgE,focus,2867,on,1648577217243
debugBgfv6:debugNJZgE,focus,2169,off,1648577219412
debugBgfv6:debugNJZgE,focus,2729,on,1648577222141
debugBgfv6:debugNJZgE,focus,1478,off,1648577223619
debugBgfv6:debugNJZgE,focus,1204,on,1648577224823
debugBgfv6:debugNJZgE,focus,1421,off,1648577226244
debugBgfv6:debugNJZgE,focus,57788,on,1648577284032
debugBgfv6:debugNJZgE,focus,47126,off,1648577331158
debugBgfv6:debugNJZgE,focus,110,on,1648577331268
debugBgfv6:debugNJZgE,focus,54657,off,1648577385925
debugBgfv6:debugNJZgE,focus,1230,on,1648577387155
debugFUaR8:debugLQsY4,initialized,0,,1649096591520
debugFUaR8:debugLQsY4,window_resize,0,"[1028, 758]",1649096591520
debugFUaR8:debugLQsY4,focus,931,off,1649096592451
debugFUaR8:debugLQsY4,focus,1125,on,1649096593576
debugFUaR8:debugLQsY4,focus,62,off,1649096593638
debugFUaR8:debugLQsY4,focus,896,on,1649096594534
debugFUaR8:debugLQsY4,focus,4231,off,1649096598765
debugFUaR8:debugLQsY4,focus,3042,on,1649096601807
debugFUaR8:debugLQsY4,window_resize,1975,"[814, 758]",1649096603782
debugFUaR8:debugLQsY4,window_resize,513,"[866, 758]",1649096604295
debugrh2KH:debugDNcQh,initialized,0,,1649091123376
debugrh2KH:debugDNcQh,window_resize,0,"[1028, 758]",1649091123376
debugrh2KH:debugDNcQh,focus,21953,off,1649091145329
debugrh2KH:debugDNcQh,focus,39487,on,1649091184816
debugrh2KH:debugDNcQh,focus,1011,off,1649091185827
debugrh2KH:debugDNcQh,focus,43479,on,1649091229306
debugrh2KH:debugDNcQh,focus,11903,off,1649091241209
debugrh2KH:debugDNcQh,focus,4611,on,1649091245820
